,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num,work_dt
2221,20220204,경인선,간석,5356,5106,20220207
2222,20220204,경인선,도원,2234,2333,20220207
2223,20220204,경인선,온수(성공회대입구),6000,5797,20220207
2224,20220204,경인선,중동,8514,8036,20220207
2225,20220204,경인선,도화,3795,3503,20220207
2226,20220204,경춘선,신내,1836,1690,20220207
2227,20220204,경춘선,갈매,2713,2461,20220207
2228,20220204,경춘선,별내,3110,2927,20220207
2229,20220204,경춘선,퇴계원,3227,2980,20220207
2230,20220204,경춘선,사릉,2862,2738,20220207
2231,20220204,경춘선,금곡,1311,1212,20220207
2232,20220204,경춘선,평내호평,5421,5250,20220207
2233,20220204,경춘선,천마산,1503,1411,20220207
2234,20220204,경춘선,마석,3288,3233,20220207
2235,20220204,경춘선,대성리,400,364,20220207
2236,20220204,경춘선,청평,1393,1322,20220207
2237,20220204,경춘선,상천,182,172,20220207
2238,20220204,경춘선,가평,1380,1404,20220207
2239,20220204,경춘선,굴봉산,135,146,20220207
2240,20220204,경춘선,백양리,275,263,20220207
2241,20220204,경춘선,강촌,267,259,20220207
2242,20220204,경춘선,김유정,212,252,20220207
2243,20220204,경춘선,남춘천,1908,1937,20220207
2244,20220204,경춘선,춘천,918,936,20220207
2245,20220204,공항철도 1호선,서울역,7211,6188,20220207
2246,20220204,공항철도 1호선,공덕,2053,2834,20220207
2247,20220204,공항철도 1호선,홍대입구,9131,10008,20220207
2248,20220204,공항철도 1호선,디지털미디어시티,12286,11116,20220207
2249,20220204,공항철도 1호선,마곡나루(서울식물원),6003,6093,20220207
2250,20220204,공항철도 1호선,김포공항,13535,5973,20220207
2251,20220204,공항철도 1호선,계양,9088,8584,20220207
2252,20220204,공항철도 1호선,검암,6087,5928,20220207
2253,20220204,공항철도 1호선,청라국제도시,6072,5753,20220207
2254,20220204,공항철도 1호선,운서,5987,6146,20220207
2255,20220204,공항철도 1호선,공항화물청사,2321,2432,20220207
2256,20220204,공항철도 1호선,인천공항1터미널,3213,3483,20220207
2257,20220204,공항철도 1호선,인천공항2터미널,1869,1856,20220207
2258,20220204,공항철도 1호선,영종,2719,2788,20220207
2259,20220204,과천선,선바위,6987,6332,20220207
2260,20220204,과천선,경마공원,1065,1074,20220207
2261,20220204,과천선,대공원,2037,2110,20220207
2262,20220204,과천선,과천,5705,5409,20220207
2263,20220204,과천선,정부과천청사,9466,9488,20220207
2264,20220204,과천선,인덕원,21674,22702,20220207
2265,20220204,과천선,평촌,16057,15836,20220207
2266,20220204,과천선,범계,24015,23628,20220207
2267,20220204,분당선,선릉,12473,18610,20220207
2268,20220204,분당선,한티,14130,15295,20220207
2269,20220204,분당선,도곡,6562,6440,20220207
2270,20220204,분당선,구룡,1476,1457,20220207
2271,20220204,분당선,개포동,3577,3792,20220207
2272,20220204,분당선,대모산입구,4240,3986,20220207
2273,20220204,분당선,수서,13375,13172,20220207
2274,20220204,분당선,수원,7477,6309,20220207
2275,20220204,분당선,서울숲,9418,9597,20220207
2276,20220204,분당선,압구정로데오,19621,21385,20220207
2277,20220204,분당선,강남구청,10170,11368,20220207
2278,20220204,분당선,선정릉,7489,7793,20220207
2279,20220204,분당선,가천대,5892,6685,20220207
2280,20220204,분당선,태평,12951,12592,20220207
2281,20220204,분당선,모란,21382,21894,20220207
2282,20220204,분당선,야탑,24643,25652,20220207
2283,20220204,분당선,서현,24335,24521,20220207
2284,20220204,분당선,수내,12531,12426,20220207
2285,20220204,분당선,정자,15820,16760,20220207
2286,20220204,분당선,미금,14753,15781,20220207
2287,20220204,분당선,오리,11028,8997,20220207
2288,20220204,분당선,이매,5221,5081,20220207
2289,20220204,분당선,보정,2178,1915,20220207
2290,20220204,분당선,죽전,11962,13059,20220207
2291,20220204,분당선,구성,4471,4689,20220207
2292,20220204,분당선,신갈,4154,4113,20220207
2293,20220204,분당선,기흥,8617,8306,20220207
2294,20220204,분당선,상갈,4929,4689,20220207
2295,20220204,분당선,청명,3767,3736,20220207
2296,20220204,분당선,영통,7531,7602,20220207
2297,20220204,분당선,망포,13095,12457,20220207
2298,20220204,분당선,매탄권선,4454,4327,20220207
2299,20220204,분당선,수원시청,12283,13210,20220207
2300,20220204,분당선,매교,2378,2465,20220207
2301,20220204,수인선,고색,4205,3866,20220207
2302,20220204,수인선,오목천,2480,2230,20220207
2303,20220204,수인선,어천,700,645,20220207
2304,20220204,수인선,야목,281,207,20220207
2305,20220204,수인선,사리,4161,3657,20220207
2306,20220204,수인선,달월,98,54,20220207
2307,20220204,수인선,월곶,2260,2198,20220207
2308,20220204,수인선,소래포구,3867,3588,20220207
2309,20220204,수인선,인천논현,4945,5242,20220207
2310,20220204,수인선,호구포,3647,3788,20220207
2311,20220204,수인선,남동인더스파크,2123,2322,20220207
2312,20220204,수인선,원인재,3987,4260,20220207
2313,20220204,수인선,연수,3951,4043,20220207
2314,20220204,수인선,송도,2242,2100,20220207
2315,20220204,수인선,인하대,4872,4636,20220207
2316,20220204,수인선,숭의,3466,3295,20220207
2317,20220204,수인선,신포,1551,1586,20220207
2318,20220204,수인선,인천,896,1453,20220207
2319,20220204,안산선,산본,14763,15899,20220207
2320,20220204,안산선,대야미,4485,4040,20220207
2321,20220204,안산선,반월,3889,3661,20220207
2322,20220204,안산선,상록수,13746,14402,20220207
2323,20220204,안산선,한대앞,7723,7802,20220207
2324,20220204,안산선,중앙,15999,16593,20220207
2325,20220204,안산선,고잔,7792,7376,20220207
2326,20220204,안산선,초지,3944,4110,20220207
2327,20220204,안산선,안산,10460,9617,20220207
2328,20220204,안산선,신길온천,1459,1370,20220207
2329,20220204,안산선,정왕,6915,7235,20220207
2330,20220204,안산선,오이도,7047,6948,20220207
2331,20220204,안산선,수리산,3710,2971,20220207
2332,20220204,우이신설선,북한산우이,2999,2665,20220207
2333,20220204,우이신설선,솔밭공원,2320,2210,20220207
2334,20220204,우이신설선,4.19민주묘지,2548,2454,20220207
2335,20220204,우이신설선,가오리,3865,3934,20220207
2336,20220204,우이신설선,화계,3250,2988,20220207
2337,20220204,우이신설선,삼양,1841,2050,20220207
2338,20220204,우이신설선,삼양사거리,2323,2347,20220207
2339,20220204,우이신설선,솔샘,5462,5136,20220207
2340,20220204,우이신설선,북한산보국문,5593,5508,20220207
2341,20220204,우이신설선,정릉,4345,4242,20220207
2342,20220204,우이신설선,성신여대입구(돈암),3214,3499,20220207
2343,20220204,우이신설선,보문,1456,1514,20220207
2344,20220204,우이신설선,신설동,2101,1989,20220207
2345,20220204,일산선,원흥,9650,9179,20220207
2346,20220204,일산선,삼송,17878,17626,20220207
2347,20220204,일산선,원당,10153,9538,20220207
2348,20220204,일산선,화정,15637,16379,20220207
2349,20220204,일산선,대곡,1727,1306,20220207
2350,20220204,일산선,백석,9143,9309,20220207
2351,20220204,일산선,마두,7008,7196,20220207
2352,20220204,일산선,정발산,6711,6752,20220207
2353,20220204,일산선,주엽,8263,8238,20220207
2354,20220204,일산선,대화,11386,9178,20220207
2355,20220204,장항선,봉명,1014,1013,20220207
2356,20220204,장항선,쌍용(나사렛대),1513,1439,20220207
2357,20220204,장항선,아산,2482,2260,20220207
2358,20220204,장항선,탕정,423,385,20220207
2359,20220204,장항선,배방,912,836,20220207
2360,20220204,장항선,온양온천,3304,3319,20220207
2361,20220204,장항선,신창(순천향대),878,794,20220207
2362,20220204,중앙선,회기,20646,20779,20220207
2363,20220204,중앙선,중랑,5136,4973,20220207
2364,20220204,중앙선,상봉(시외버스터미널),5319,5289,20220207
2365,20220204,중앙선,망우,6936,6965,20220207
2366,20220204,중앙선,양원,1924,1926,20220207
2367,20220204,중앙선,구리,12223,12521,20220207
2368,20220204,중앙선,도농,9296,8552,20220207
2369,20220204,중앙선,양정,627,557,20220207
2370,20220204,중앙선,덕소,5037,5093,20220207
2371,20220204,중앙선,도심,2108,1609,20220207
2372,20220204,중앙선,팔당,775,824,20220207
2373,20220204,중앙선,운길산,660,561,20220207
2374,20220204,중앙선,양수,1463,1435,20220207
2375,20220204,중앙선,신원,139,147,20220207
2376,20220204,중앙선,국수,503,513,20220207
2377,20220204,중앙선,아신,485,474,20220207
2378,20220204,중앙선,오빈,237,232,20220207
2379,20220204,중앙선,양평,2302,2357,20220207
2380,20220204,중앙선,원덕,296,268,20220207
2381,20220204,중앙선,용문,1359,1417,20220207
2382,20220204,중앙선,지평,55,68,20220207
2383,20220205,1호선,서울역,22832,21468,20220208
2384,20220205,1호선,동묘앞,8397,8494,20220208
2385,20220205,1호선,시청,8421,8634,20220208
2386,20220205,1호선,종각,14426,13701,20220208
2387,20220205,1호선,종로3가,16936,16424,20220208
2388,20220205,1호선,종로5가,15064,15010,20220208
2389,20220205,1호선,동대문,8335,7490,20220208
2390,20220205,1호선,신설동,7452,7166,20220208
2391,20220205,1호선,제기동,11245,11376,20220208
2392,20220205,1호선,청량리(서울시립대입구),13325,13555,20220208
2393,20220205,2호선,시청,7111,6315,20220208
2394,20220205,2호선,을지로입구,16473,16172,20220208
2395,20220205,2호선,을지로3가,8583,8394,20220208
2396,20220205,2호선,을지로4가,5776,5896,20220208
2397,20220205,2호선,동대문역사문화공원(DDP),8119,8825,20220208
2398,20220205,2호선,신당,9235,9510,20220208
2399,20220205,2호선,상왕십리,8140,7937,20220208
2400,20220205,2호선,왕십리(성동구청),10821,9486,20220208
2401,20220205,2호선,한양대,2714,2804,20220208
2402,20220205,2호선,뚝섬,11070,11285,20220208
2403,20220205,2호선,성수,16650,18070,20220208
2404,20220205,2호선,건대입구,27720,29631,20220208
2405,20220205,2호선,구의(광진구청),13975,13842,20220208
2406,20220205,2호선,강변(동서울터미널),19390,18919,20220208
2407,20220205,2호선,잠실나루,6040,5896,20220208
2408,20220205,2호선,잠실(송파구청),50475,47748,20220208
2409,20220205,2호선,잠실새내,14300,14739,20220208
2410,20220205,2호선,종합운동장,4149,4488,20220208
2411,20220205,2호선,삼성(무역센터),24387,24117,20220208
2412,20220205,2호선,선릉,19872,17786,20220208
2413,20220205,2호선,역삼,16610,18198,20220208
2414,20220205,2호선,강남,54188,52583,20220208
2415,20220205,2호선,교대(법원.검찰청),14623,16322,20220208
2416,20220205,2호선,서초,8840,7584,20220208
2417,20220205,2호선,방배,8056,8343,20220208
2418,20220205,2호선,사당,25012,27112,20220208
2419,20220205,2호선,낙성대(강감찬),17291,16801,20220208
2420,20220205,2호선,서울대입구(관악구청),31851,30986,20220208
2421,20220205,2호선,봉천,14585,14113,20220208
2422,20220205,2호선,신림,42273,42100,20220208
2423,20220205,2호선,신대방,16534,16322,20220208
2424,20220205,2호선,구로디지털단지,29021,28634,20220208
2425,20220205,2호선,대림(구로구청),14370,15418,20220208
2426,20220205,2호선,신도림,31885,32231,20220208
2427,20220205,2호선,문래,9318,9618,20220208
2428,20220205,2호선,영등포구청,10737,11095,20220208
2429,20220205,2호선,당산,9764,10780,20220208
2430,20220205,2호선,합정,24056,25854,20220208
2431,20220205,2호선,홍대입구,52918,54533,20220208
2432,20220205,2호선,신촌,24523,24492,20220208
2433,20220205,2호선,이대,7888,8415,20220208
2434,20220205,2호선,아현,5971,5781,20220208
2435,20220205,2호선,충정로(경기대입구),4151,4294,20220208
2436,20220205,2호선,용답,1736,1711,20220208
2437,20220205,2호선,신답,797,851,20220208
2438,20220205,2호선,신설동,2555,2633,20220208
2439,20220205,2호선,도림천,763,788,20220208
2440,20220205,2호선,양천구청,3570,3711,20220208
2441,20220205,2호선,신정네거리,5995,6091,20220208
2442,20220205,2호선,용두(동대문구청),1362,1367,20220208
2443,20220205,3호선,지축,2386,2336,20220208
2444,20220205,3호선,구파발,12209,12248,20220208
2445,20220205,3호선,연신내,24102,23158,20220208
2446,20220205,3호선,불광,10617,11859,20220208
2447,20220205,3호선,녹번,8618,7598,20220208
2448,20220205,3호선,홍제,10749,10324,20220208
2449,20220205,3호선,무악재,2166,2310,20220208
2450,20220205,3호선,독립문,4334,4543,20220208
2451,20220205,3호선,경복궁(정부서울청사),11914,11997,20220208
2452,20220205,3호선,안국,11199,12179,20220208
2453,20220205,3호선,종로3가,5114,6407,20220208
2454,20220205,3호선,을지로3가,4150,4255,20220208
2455,20220205,3호선,충무로,1,0,20220208
2456,20220205,3호선,동대입구,5237,5651,20220208
2457,20220205,3호선,약수,7711,7247,20220208
2458,20220205,3호선,금호,4833,4552,20220208
2459,20220205,3호선,옥수,5450,5758,20220208
2460,20220205,3호선,압구정,22962,23596,20220208
2461,20220205,3호선,신사,22001,22330,20220208
2462,20220205,3호선,잠원,2611,2574,20220208
2463,20220205,3호선,고속터미널,38852,36716,20220208
2464,20220205,3호선,교대(법원.검찰청),5623,3359,20220208
2465,20220205,3호선,남부터미널(예술의전당),16814,16489,20220208
2466,20220205,3호선,양재(서초구청),17288,18618,20220208
2467,20220205,3호선,매봉,5073,4930,20220208
2468,20220205,3호선,도곡,2582,2552,20220208
2469,20220205,3호선,대치,8419,7676,20220208
2470,20220205,3호선,학여울,1181,1222,20220208
2471,20220205,3호선,대청,4907,4599,20220208
2472,20220205,3호선,일원,3957,4039,20220208
2473,20220205,3호선,수서,10895,10547,20220208
2474,20220205,3호선,가락시장,4853,4616,20220208
2475,20220205,3호선,경찰병원,3317,3242,20220208
2476,20220205,3호선,오금,2930,2871,20220208
2477,20220205,4호선,수유(강북구청),22379,22055,20220208
2478,20220205,4호선,미아(서울사이버대학),9546,9021,20220208
2479,20220205,4호선,미아사거리,18528,18089,20220208
2480,20220205,4호선,길음,11762,11496,20220208
2481,20220205,4호선,성신여대입구(돈암),13978,13727,20220208
2482,20220205,4호선,한성대입구(삼선교),8949,8643,20220208
2483,20220205,4호선,혜화,21578,22134,20220208
2484,20220205,4호선,동대문,10296,10465,20220208
2485,20220205,4호선,동대문역사문화공원(DDP),8996,7897,20220208
2486,20220205,4호선,충무로,9878,10279,20220208
2487,20220205,4호선,명동,9688,11007,20220208
2488,20220205,4호선,회현(남대문시장),13547,14540,20220208
2489,20220205,4호선,서울역,4228,8561,20220208
2490,20220205,4호선,숙대입구(갈월),7321,7124,20220208
2491,20220205,4호선,삼각지,2821,3454,20220208
2492,20220205,4호선,신용산,8536,9103,20220208
2493,20220205,4호선,이촌(국립중앙박물관),5240,5680,20220208
2494,20220205,4호선,동작(현충원),922,1052,20220208
2495,20220205,4호선,총신대입구(이수),11626,12640,20220208
2496,20220205,4호선,사당,16674,14412,20220208
2497,20220205,4호선,남태령,658,496,20220208
2498,20220205,4호선,당고개,7703,7354,20220208
2499,20220205,4호선,상계,11444,10906,20220208
2500,20220205,4호선,노원,13763,14737,20220208
2501,20220205,4호선,창동,16241,17084,20220208
2502,20220205,4호선,쌍문,18021,16628,20220208
2503,20220205,5호선,방화,3757,3665,20220208
2504,20220205,5호선,개화산,3268,3206,20220208
2505,20220205,5호선,김포공항,6424,6068,20220208
2506,20220205,5호선,송정,4197,4168,20220208
2507,20220205,5호선,마곡,4770,4855,20220208
2508,20220205,5호선,발산,10790,11103,20220208
2509,20220205,5호선,우장산,8179,8214,20220208
2510,20220205,5호선,화곡,16893,15811,20220208
2511,20220205,5호선,까치산,17786,17616,20220208
2512,20220205,5호선,신정(은행정),7517,6534,20220208
2513,20220205,5호선,목동,9422,9610,20220208
2514,20220205,5호선,오목교(목동운동장앞),13197,13347,20220208
2515,20220205,5호선,양평,3095,3080,20220208
2516,20220205,5호선,영등포구청,1627,1552,20220208
2517,20220205,5호선,영등포시장,6220,6550,20220208
2518,20220205,5호선,신길,2195,2378,20220208
2519,20220205,5호선,여의도,9882,10017,20220208
2520,20220205,5호선,여의나루,4086,5471,20220208
2521,20220205,5호선,마포,6174,6221,20220208
2522,20220205,5호선,공덕,5743,6116,20220208
2523,20220205,5호선,애오개,3045,3102,20220208
2524,20220205,5호선,충정로(경기대입구),1544,1531,20220208
2525,20220205,5호선,서대문,5795,5399,20220208
2526,20220205,5호선,광화문(세종문화회관),11626,11752,20220208
2527,20220205,5호선,종로3가,9830,9524,20220208
2528,20220205,5호선,을지로4가,2649,2843,20220208
2529,20220205,5호선,동대문역사문화공원(DDP),855,1136,20220208
2530,20220205,5호선,청구,2176,1980,20220208
2531,20220205,5호선,신금호,3465,3660,20220208
2532,20220205,5호선,행당,4418,3836,20220208
2533,20220205,5호선,왕십리(성동구청),3133,3641,20220208
2534,20220205,5호선,마장,3146,3047,20220208
2535,20220205,5호선,답십리,8616,8181,20220208
2536,20220205,5호선,장한평,9604,9928,20220208
2537,20220205,5호선,군자(능동),7143,7870,20220208
2538,20220205,5호선,아차산(어린이대공원후문),9850,9502,20220208
2539,20220205,5호선,광나루(장신대),8347,7786,20220208
2540,20220205,5호선,천호(풍납토성),14128,13356,20220208
2541,20220205,5호선,강동,10814,10409,20220208
2542,20220205,5호선,길동,5119,5315,20220208
2543,20220205,5호선,굽은다리(강동구민회관앞),5799,5579,20220208
2544,20220205,5호선,명일,5497,5487,20220208
2545,20220205,5호선,고덕,5237,5174,20220208
2546,20220205,5호선,상일동,7701,7445,20220208
2547,20220205,5호선,둔촌동,4984,5073,20220208
2548,20220205,5호선,올림픽공원(한국체대),2284,2003,20220208
2549,20220205,5호선,방이,4548,4331,20220208
2550,20220205,5호선,오금,1768,1701,20220208
2551,20220205,5호선,개롱,3462,3716,20220208
2552,20220205,5호선,거여,4910,4788,20220208
2553,20220205,5호선,마천,3947,4010,20220208
2554,20220205,5호선,강일,2295,2166,20220208
2555,20220205,5호선,미사,9922,9819,20220208
2556,20220205,5호선,하남풍산,2322,2368,20220208
2557,20220205,5호선,하남시청(덕풍·신장),4302,4225,20220208
2558,20220205,5호선,하남검단산,4040,4154,20220208
2559,20220205,6호선,응암,10389,10542,20220208
2560,20220205,6호선,역촌,2270,2605,20220208
2561,20220205,6호선,불광,3137,2832,20220208
2562,20220205,6호선,독바위,1606,1834,20220208
2563,20220205,6호선,연신내,1,0,20220208
2564,20220205,6호선,구산,4615,3601,20220208
2565,20220205,6호선,새절(신사),7150,7016,20220208
2566,20220205,6호선,증산(명지대앞),5947,6097,20220208
2567,20220205,6호선,디지털미디어시티,5780,5951,20220208
2568,20220205,6호선,월드컵경기장(성산),2830,2966,20220208
2569,20220205,6호선,마포구청,8039,7367,20220208
2570,20220205,6호선,망원,11340,12395,20220208
2571,20220205,6호선,합정,10980,9739,20220208
2572,20220205,6호선,상수,7279,8457,20220208
2573,20220205,6호선,광흥창(서강),4380,4272,20220208
2574,20220205,6호선,대흥(서강대앞),4621,4584,20220208
2575,20220205,6호선,공덕,8384,7885,20220208
2576,20220205,6호선,효창공원앞,3752,3477,20220208
2577,20220205,6호선,삼각지,3811,3306,20220208
2578,20220205,6호선,녹사평(용산구청),3508,3764,20220208
2579,20220205,6호선,이태원,9587,9722,20220208
2580,20220205,6호선,한강진,8327,9302,20220208
2581,20220205,6호선,버티고개,1180,1268,20220208
2582,20220205,6호선,약수,2077,2041,20220208
2583,20220205,6호선,청구,1992,2107,20220208
2584,20220205,6호선,신당,4795,4101,20220208
2585,20220205,6호선,동묘앞,6184,5616,20220208
2586,20220205,6호선,창신,1810,1623,20220208
2587,20220205,6호선,보문,4284,4000,20220208
2588,20220205,6호선,안암(고대병원앞),4897,4817,20220208
2589,20220205,6호선,고려대(종암),4291,4312,20220208
2590,20220205,6호선,월곡(동덕여대),6064,6071,20220208
2591,20220205,6호선,상월곡(한국과학기술연구원),3381,3061,20220208
2592,20220205,6호선,돌곶이,5143,4781,20220208
2593,20220205,6호선,석계,6997,7253,20220208
2594,20220205,6호선,태릉입구,3346,3708,20220208
2595,20220205,6호선,화랑대(서울여대입구),5563,4762,20220208
2596,20220205,6호선,봉화산(서울의료원),4375,4295,20220208
2597,20220205,7호선,장암,1121,729,20220208
2598,20220205,7호선,도봉산,5364,6805,20220208
2599,20220205,7호선,수락산,8161,7938,20220208
2600,20220205,7호선,마들,7433,7294,20220208
2601,20220205,7호선,노원,13770,13839,20220208
2602,20220205,7호선,중계,7758,7047,20220208
2603,20220205,7호선,하계,9695,9196,20220208
2604,20220205,7호선,공릉(서울과학기술대),7242,7262,20220208
2605,20220205,7호선,태릉입구,5347,5055,20220208
2606,20220205,7호선,먹골,6562,6453,20220208
2607,20220205,7호선,중화,6454,6480,20220208
2608,20220205,7호선,상봉(시외버스터미널),11125,10627,20220208
2609,20220205,7호선,면목,9545,9323,20220208
2610,20220205,7호선,사가정,10257,10156,20220208
2611,20220205,7호선,용마산(용마폭포공원),3628,3761,20220208
2612,20220205,7호선,중곡,5903,5623,20220208
2613,20220205,7호선,군자(능동),9036,7284,20220208
2614,20220205,7호선,어린이대공원(세종대),7496,7503,20220208
2615,20220205,7호선,건대입구,9085,9217,20220208
2616,20220205,7호선,뚝섬유원지,4541,4405,20220208
2617,20220205,7호선,청담,8913,9592,20220208
2618,20220205,7호선,강남구청,8354,8987,20220208
2619,20220205,7호선,학동,9074,9427,20220208
2620,20220205,7호선,논현,9848,10834,20220208
2621,20220205,7호선,반포,3600,3473,20220208
2622,20220205,7호선,고속터미널,11261,8644,20220208
2623,20220205,7호선,내방,6897,6793,20220208
2624,20220205,7호선,이수,10405,9720,20220208
2625,20220205,7호선,남성,6548,6190,20220208
2626,20220205,7호선,숭실대입구(살피재),6395,6716,20220208
2627,20220205,7호선,상도,6077,5793,20220208
2628,20220205,7호선,장승배기,5565,5385,20220208
2629,20220205,7호선,신대방삼거리,9570,9131,20220208
2630,20220205,7호선,보라매,4856,4650,20220208
2631,20220205,7호선,신풍,6654,6429,20220208
2632,20220205,7호선,대림(구로구청),5880,6048,20220208
2633,20220205,7호선,남구로,6728,7027,20220208
2634,20220205,7호선,가산디지털단지,11896,10783,20220208
2635,20220205,7호선,철산,11951,12065,20220208
2636,20220205,7호선,광명사거리,13973,13984,20220208
2637,20220205,7호선,천왕,5717,5414,20220208
2638,20220205,7호선,온수(성공회대입구),4643,4633,20220208
2639,20220205,7호선,신중동,1,0,20220208
2640,20220205,7호선,삼산체육관,3,0,20220208
2641,20220205,8호선,암사,10447,9858,20220208
2642,20220205,8호선,천호(풍납토성),10179,12068,20220208
2643,20220205,8호선,강동구청,5399,5418,20220208
2644,20220205,8호선,몽촌토성(평화의문),3778,3686,20220208
2645,20220205,8호선,잠실(송파구청),10690,12103,20220208
2646,20220205,8호선,석촌,5111,5994,20220208
2647,20220205,8호선,송파,4202,4378,20220208
2648,20220205,8호선,가락시장,4608,4524,20220208
2649,20220205,8호선,문정,7161,7368,20220208
2650,20220205,8호선,장지,10206,9561,20220208
2651,20220205,8호선,복정,5222,4411,20220208
2652,20220205,8호선,산성,3337,3329,20220208
2653,20220205,8호선,남한산성입구(성남법원.검찰청),7576,6799,20220208
2654,20220205,8호선,단대오거리,6378,6099,20220208
2655,20220205,8호선,신흥,3072,3375,20220208
2656,20220205,8호선,수진,3529,3374,20220208
2657,20220205,8호선,모란,3058,2640,20220208
2658,20220205,8호선,남위례,2149,2257,20220208
2659,20220205,9호선,개화,1023,923,20220208
2660,20220205,9호선,김포공항,6789,9781,20220208
2661,20220205,9호선,공항시장,1985,2195,20220208
2662,20220205,9호선,신방화,4002,3994,20220208
2663,20220205,9호선,마곡나루(서울식물원),6656,6644,20220208
2664,20220205,9호선,양천향교,4814,4891,20220208
2665,20220205,9호선,가양,11191,10844,20220208
2666,20220205,9호선,증미,3504,3504,20220208
2667,20220205,9호선,등촌,6413,6263,20220208
2668,20220205,9호선,염창,9515,9160,20220208
2669,20220205,9호선,신목동,1803,1607,20220208
2670,20220205,9호선,선유도,3145,3158,20220208
2671,20220205,9호선,당산,10620,10241,20220208
2672,20220205,9호선,국회의사당,3994,4014,20220208
2673,20220205,9호선,여의도,10075,9410,20220208
2674,20220205,9호선,샛강,1973,2069,20220208
2675,20220205,9호선,노량진,17278,17151,20220208
2676,20220205,9호선,노들,2584,2252,20220208
2677,20220205,9호선,흑석(중앙대입구),4396,4547,20220208
2678,20220205,9호선,동작(현충원),1464,1134,20220208
2679,20220205,9호선,구반포,667,744,20220208
2680,20220205,9호선,신반포,1849,1840,20220208
2681,20220205,9호선,고속터미널,9025,12896,20220208
2682,20220205,9호선,사평,1870,1859,20220208
2683,20220205,9호선,신논현,22696,22464,20220208
2684,20220205,9호선2~3단계,언주,5418,5388,20220208
2685,20220205,9호선2~3단계,선정릉,3674,4025,20220208
2686,20220205,9호선2~3단계,삼성중앙,2595,2734,20220208
2687,20220205,9호선2~3단계,봉은사,9078,9161,20220208
2688,20220205,9호선2~3단계,종합운동장,2601,2385,20220208
2689,20220205,9호선2~3단계,삼전,4417,4211,20220208
2690,20220205,9호선2~3단계,석촌고분,3776,3734,20220208
2691,20220205,9호선2~3단계,석촌,5443,4703,20220208
2692,20220205,9호선2~3단계,송파나루,3646,3959,20220208
2693,20220205,9호선2~3단계,한성백제,1450,1250,20220208
2694,20220205,9호선2~3단계,올림픽공원(한국체대),3752,3750,20220208
2695,20220205,9호선2~3단계,둔촌오륜,439,463,20220208
2696,20220205,9호선2~3단계,중앙보훈병원,3727,3501,20220208
2697,20220205,경강선,판교,2506,2494,20220208
2698,20220205,경강선,이매,656,499,20220208
2699,20220205,경강선,삼동,1239,1131,20220208
2700,20220205,경강선,경기광주,4272,4145,20220208
2701,20220205,경강선,초월,1776,1648,20220208
2702,20220205,경강선,곤지암,1486,1429,20220208
2703,20220205,경강선,신둔도예촌,835,803,20220208
2704,20220205,경강선,이천,2021,2054,20220208
2705,20220205,경강선,부발,1517,1361,20220208
2706,20220205,경강선,세종대왕릉,174,177,20220208
2707,20220205,경강선,여주,1526,1609,20220208
2708,20220205,경부선,서울역,5264,1285,20220208
2709,20220205,경부선,남영,4499,4717,20220208
2710,20220205,경부선,용산,26038,25575,20220208
2711,20220205,경부선,노량진,6085,5904,20220208
2712,20220205,경부선,대방,5861,6048,20220208
2713,20220205,경부선,영등포,31127,32219,20220208
2714,20220205,경부선,신도림,2413,2313,20220208
2715,20220205,경부선,신길,4758,3982,20220208
2716,20220205,경부선,구로,9899,10190,20220208
2717,20220205,경부선,가산디지털단지,4929,6674,20220208
2718,20220205,경부선,금천구청,6374,6478,20220208
2719,20220205,경부선,석수,5242,4991,20220208
2720,20220205,경부선,관악,4446,4231,20220208
2721,20220205,경부선,안양,13752,14054,20220208
2722,20220205,경부선,명학,3779,3618,20220208
2723,20220205,경부선,금정,14739,14582,20220208
2724,20220205,경부선,군포,3480,3271,20220208
2725,20220205,경부선,의왕,4620,4533,20220208
2726,20220205,경부선,성균관대,7921,8115,20220208
2727,20220205,경부선,화서,3858,4030,20220208
2728,20220205,경부선,수원,28047,29471,20220208
2729,20220205,경부선,독산,7290,7336,20220208
2730,20220205,경부선,세류,1858,1983,20220208
2731,20220205,경부선,병점,9077,9246,20220208
2732,20220205,경부선,세마,1766,1630,20220208
2733,20220205,경부선,오산대,2043,1807,20220208
2734,20220205,경부선,오산,6689,6441,20220208
2735,20220205,경부선,진위,791,658,20220208
2736,20220205,경부선,송탄,3298,3067,20220208
2737,20220205,경부선,서정리,4803,4132,20220208
2738,20220205,경부선,평택지제,2261,2176,20220208
2739,20220205,경부선,평택,8884,8719,20220208
2740,20220205,경부선,성환,1992,1774,20220208
2741,20220205,경부선,직산,432,381,20220208
2742,20220205,경부선,두정,3401,3552,20220208
2743,20220205,경부선,천안,4011,4340,20220208
2744,20220205,경부선,당정,3157,3008,20220208
2745,20220205,경부선,서동탄,755,697,20220208
2746,20220205,경부선,광명,2103,1780,20220208
2747,20220205,경원선,이촌(국립중앙박물관),2232,1691,20220208
2748,20220205,경원선,서빙고,1084,1163,20220208
2749,20220205,경원선,한남,2156,2045,20220208
2750,20220205,경원선,옥수,15,33,20220208
2751,20220205,경원선,응봉,1088,933,20220208
2752,20220205,경원선,왕십리(성동구청),9556,11124,20220208
