,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num,work_dt
5733,20220310,경부선,서동탄,1276,1103,20220313
5734,20220310,경부선,광명,2818,2523,20220313
5735,20220310,경원선,이촌(국립중앙박물관),3293,2635,20220313
5736,20220310,경원선,서빙고,1804,1674,20220313
5737,20220310,경원선,한남,3688,3546,20220313
5738,20220310,경원선,옥수,42,33,20220313
5739,20220310,경원선,응봉,1726,1448,20220313
5740,20220310,경원선,왕십리(성동구청),12942,13694,20220313
5741,20220310,경원선,청량리(서울시립대입구),12821,12807,20220313
5742,20220310,경원선,외대앞,7961,7981,20220313
5743,20220310,경원선,신이문,7693,7117,20220313
5744,20220310,경원선,석계,7377,8435,20220313
5745,20220310,경원선,광운대,8568,8432,20220313
5746,20220310,경원선,월계,7383,7016,20220313
5747,20220310,경원선,녹천,4354,3696,20220313
5748,20220310,경원선,방학,8893,8691,20220313
5749,20220310,경원선,도봉,5451,5214,20220313
5750,20220310,경원선,도봉산,6862,4514,20220313
5751,20220310,경원선,망월사,7111,7206,20220313
5752,20220310,경원선,회룡,11562,11533,20220313
5753,20220310,경원선,의정부,16629,16968,20220313
5754,20220310,경원선,가능,6286,6068,20220313
5755,20220310,경원선,녹양,4253,4055,20220313
5756,20220310,경원선,양주,7497,6858,20220313
5757,20220310,경원선,덕계,2929,2687,20220313
5758,20220310,경원선,덕정,5991,5750,20220313
5759,20220310,경원선,지행,5959,6047,20220313
5760,20220310,경원선,동두천중앙,3042,2921,20220313
5761,20220310,경원선,보산,1352,1208,20220313
5762,20220310,경원선,동두천,2519,2658,20220313
5763,20220310,경원선,소요산,2156,1844,20220313
5764,20220310,경의선,서울역,3873,4847,20220313
5765,20220310,경의선,신촌,804,1060,20220313
5766,20220310,경의선,효창공원앞,2794,3129,20220313
5767,20220310,경의선,공덕,3101,2831,20220313
5768,20220310,경의선,서강대,2034,1987,20220313
5769,20220310,경의선,홍대입구,1472,1620,20220313
5770,20220310,경의선,가좌,4953,4770,20220313
5771,20220310,경의선,디지털미디어시티,2360,2194,20220313
5772,20220310,경의선,수색,2604,2741,20220313
5773,20220310,경의선,화전,3464,3272,20220313
5774,20220310,경의선,강매,3037,2643,20220313
5775,20220310,경의선,행신,7132,7306,20220313
5776,20220310,경의선,능곡,3530,3293,20220313
5777,20220310,경의선,곡산,541,589,20220313
5778,20220310,경의선,백마,6612,6397,20220313
5779,20220310,경의선,풍산,5070,4750,20220313
5780,20220310,경의선,일산,8793,8717,20220313
5781,20220310,경의선,탄현,7131,6742,20220313
5782,20220310,경의선,야당,6724,6658,20220313
5783,20220310,경의선,운정,6364,6154,20220313
5784,20220310,경의선,금릉,4431,4384,20220313
5785,20220310,경의선,금촌,5720,5744,20220313
5786,20220310,경의선,월롱,2580,2399,20220313
5787,20220310,경의선,파주,1493,1105,20220313
5788,20220310,경의선,문산,4437,4453,20220313
5789,20220310,경의선,임진강,4,2,20220313
5790,20220310,경인선,개봉,19357,19179,20220313
5791,20220310,경인선,오류동,11171,10605,20220313
5792,20220310,경인선,역곡,25891,25720,20220313
5793,20220310,경인선,부천,28854,28669,20220313
5794,20220310,경인선,송내,24536,24383,20220313
5795,20220310,경인선,부평,25065,26507,20220313
5796,20220310,경인선,백운,6306,6181,20220313
5797,20220310,경인선,동암,13117,13195,20220313
5798,20220310,경인선,주안,16732,15168,20220313
5799,20220310,경인선,제물포,9740,9310,20220313
5800,20220310,경인선,동인천,12337,11679,20220313
5801,20220310,경인선,인천,2928,2251,20220313
5802,20220310,경인선,구일,5738,5735,20220313
5803,20220310,경인선,소사,8079,7858,20220313
5804,20220310,경인선,부개,7765,7333,20220313
5805,20220310,경인선,간석,5330,5056,20220313
5806,20220310,경인선,도원,2403,2468,20220313
5807,20220310,경인선,온수(성공회대입구),6307,6122,20220313
5808,20220310,경인선,중동,8618,8128,20220313
5809,20220310,경인선,도화,3766,3548,20220313
5810,20220310,경춘선,신내,1992,1814,20220313
5811,20220310,경춘선,갈매,2844,2458,20220313
5812,20220310,경춘선,별내,3127,3000,20220313
5813,20220310,경춘선,퇴계원,3281,3046,20220313
5814,20220310,경춘선,사릉,3125,3038,20220313
5815,20220310,경춘선,금곡,1406,1404,20220313
5816,20220310,경춘선,평내호평,5734,5664,20220313
5817,20220310,경춘선,천마산,1615,1483,20220313
5818,20220310,경춘선,마석,3540,3551,20220313
5819,20220310,경춘선,대성리,376,329,20220313
5820,20220310,경춘선,청평,1333,1346,20220313
5821,20220310,경춘선,상천,205,194,20220313
5822,20220310,경춘선,가평,1279,1205,20220313
5823,20220310,경춘선,굴봉산,100,97,20220313
5824,20220310,경춘선,백양리,61,61,20220313
5825,20220310,경춘선,강촌,322,287,20220313
5826,20220310,경춘선,김유정,244,242,20220313
5827,20220310,경춘선,남춘천,2446,2287,20220313
5828,20220310,경춘선,춘천,1417,1243,20220313
5829,20220310,공항철도 1호선,서울역,6412,5753,20220313
5830,20220310,공항철도 1호선,공덕,2019,2511,20220313
5831,20220310,공항철도 1호선,홍대입구,7769,7816,20220313
5832,20220310,공항철도 1호선,디지털미디어시티,12470,11340,20220313
5833,20220310,공항철도 1호선,마곡나루(서울식물원),7849,7649,20220313
5834,20220310,공항철도 1호선,김포공항,9071,5524,20220313
5835,20220310,공항철도 1호선,계양,9344,8893,20220313
5836,20220310,공항철도 1호선,검암,6043,6003,20220313
5837,20220310,공항철도 1호선,청라국제도시,6170,5815,20220313
5838,20220310,공항철도 1호선,운서,5981,6083,20220313
5839,20220310,공항철도 1호선,공항화물청사,2119,2305,20220313
5840,20220310,공항철도 1호선,인천공항1터미널,3216,3260,20220313
5841,20220310,공항철도 1호선,인천공항2터미널,2079,1987,20220313
5842,20220310,공항철도 1호선,영종,2652,2594,20220313
5843,20220310,과천선,선바위,7418,6527,20220313
5844,20220310,과천선,경마공원,1191,1116,20220313
5845,20220310,과천선,대공원,2081,2194,20220313
5846,20220310,과천선,과천,5595,5282,20220313
5847,20220310,과천선,정부과천청사,9334,9252,20220313
5848,20220310,과천선,인덕원,21845,22794,20220313
5849,20220310,과천선,평촌,16451,16148,20220313
5850,20220310,과천선,범계,23259,23069,20220313
5851,20220310,분당선,선릉,12179,18058,20220313
5852,20220310,분당선,한티,12884,13850,20220313
5853,20220310,분당선,도곡,6170,6105,20220313
5854,20220310,분당선,구룡,2162,2124,20220313
5855,20220310,분당선,개포동,3328,3489,20220313
5856,20220310,분당선,대모산입구,4094,3738,20220313
5857,20220310,분당선,수서,12123,12372,20220313
5858,20220310,분당선,수원,7442,6183,20220313
5859,20220310,분당선,서울숲,8874,9140,20220313
5860,20220310,분당선,압구정로데오,16655,18455,20220313
5861,20220310,분당선,강남구청,9192,10612,20220313
5862,20220310,분당선,선정릉,7318,7811,20220313
5863,20220310,분당선,가천대,6386,7218,20220313
5864,20220310,분당선,태평,12292,11878,20220313
5865,20220310,분당선,모란,18284,18268,20220313
5866,20220310,분당선,야탑,23884,24698,20220313
5867,20220310,분당선,서현,21136,21508,20220313
5868,20220310,분당선,수내,12116,12167,20220313
5869,20220310,분당선,정자,15297,16139,20220313
5870,20220310,분당선,미금,14339,15092,20220313
5871,20220310,분당선,오리,10666,8857,20220313
5872,20220310,분당선,이매,5294,4865,20220313
5873,20220310,분당선,보정,2148,1899,20220313
5874,20220310,분당선,죽전,12739,13875,20220313
5875,20220310,분당선,구성,4538,4900,20220313
5876,20220310,분당선,신갈,4046,4091,20220313
5877,20220310,분당선,기흥,8779,8398,20220313
5878,20220310,분당선,상갈,4842,4618,20220313
5879,20220310,분당선,청명,3904,3832,20220313
5880,20220310,분당선,영통,7612,7792,20220313
5881,20220310,분당선,망포,13345,12732,20220313
5882,20220310,분당선,매탄권선,4715,4643,20220313
5883,20220310,분당선,수원시청,11186,11916,20220313
5884,20220310,분당선,매교,3005,2983,20220313
5885,20220310,수인선,고색,4670,4493,20220313
5886,20220310,수인선,오목천,3200,2980,20220313
5887,20220310,수인선,어천,651,672,20220313
5888,20220310,수인선,야목,352,265,20220313
5889,20220310,수인선,사리,4354,3939,20220313
5890,20220310,수인선,달월,92,52,20220313
5891,20220310,수인선,월곶,2524,2436,20220313
5892,20220310,수인선,소래포구,4365,4123,20220313
5893,20220310,수인선,인천논현,4944,5219,20220313
5894,20220310,수인선,호구포,3725,3994,20220313
5895,20220310,수인선,남동인더스파크,2112,2417,20220313
5896,20220310,수인선,원인재,3984,4198,20220313
5897,20220310,수인선,연수,4016,3909,20220313
5898,20220310,수인선,송도,2236,2031,20220313
5899,20220310,수인선,인하대,5450,5171,20220313
5900,20220310,수인선,숭의,3626,3379,20220313
5901,20220310,수인선,신포,1661,1631,20220313
5902,20220310,수인선,인천,883,1346,20220313
5903,20220310,안산선,산본,14130,15241,20220313
5904,20220310,안산선,대야미,4531,4192,20220313
5905,20220310,안산선,반월,4043,3889,20220313
5906,20220310,안산선,상록수,15235,15515,20220313
5907,20220310,안산선,한대앞,10098,10020,20220313
5908,20220310,안산선,중앙,16319,16982,20220313
5909,20220310,안산선,고잔,8363,7953,20220313
5910,20220310,안산선,초지,4755,5093,20220313
5911,20220310,안산선,안산,10706,9598,20220313
5912,20220310,안산선,신길온천,1571,1477,20220313
5913,20220310,안산선,정왕,9873,10137,20220313
5914,20220310,안산선,오이도,7486,7420,20220313
5915,20220310,안산선,수리산,3897,3207,20220313
5916,20220310,우이신설선,북한산우이,2411,2124,20220313
5917,20220310,우이신설선,솔밭공원,2274,2204,20220313
5918,20220310,우이신설선,4.19민주묘지,3106,2963,20220313
5919,20220310,우이신설선,가오리,3754,3769,20220313
5920,20220310,우이신설선,화계,3099,2895,20220313
5921,20220310,우이신설선,삼양,1822,1887,20220313
5922,20220310,우이신설선,삼양사거리,2192,2274,20220313
5923,20220310,우이신설선,솔샘,5324,5151,20220313
5924,20220310,우이신설선,북한산보국문,5612,5377,20220313
5925,20220310,우이신설선,정릉,4175,3970,20220313
5926,20220310,우이신설선,성신여대입구(돈암),3037,3317,20220313
5927,20220310,우이신설선,보문,1449,1405,20220313
5928,20220310,우이신설선,신설동,1951,1845,20220313
5929,20220310,일산선,원흥,9629,9265,20220313
5930,20220310,일산선,지축,1,0,20220313
5931,20220310,일산선,삼송,17650,17161,20220313
5932,20220310,일산선,원당,10241,9802,20220313
5933,20220310,일산선,화정,15423,15713,20220313
5934,20220310,일산선,대곡,1925,1567,20220313
5935,20220310,일산선,백석,8973,8853,20220313
5936,20220310,일산선,마두,6854,7074,20220313
5937,20220310,일산선,정발산,6197,6243,20220313
5938,20220310,일산선,주엽,8100,8209,20220313
5939,20220310,일산선,대화,11724,9444,20220313
5940,20220310,장항선,봉명,1224,1160,20220313
5941,20220310,장항선,쌍용(나사렛대),2887,2605,20220313
5942,20220310,장항선,아산,3651,3213,20220313
5943,20220310,장항선,탕정,719,660,20220313
5944,20220310,장항선,배방,1143,1060,20220313
5945,20220310,장항선,온양온천,3208,3365,20220313
5946,20220310,장항선,신창(순천향대),3288,2831,20220313
5947,20220310,중앙선,회기,22583,21915,20220313
5948,20220310,중앙선,중랑,5131,4898,20220313
5949,20220310,중앙선,상봉(시외버스터미널),5011,5085,20220313
5950,20220310,중앙선,망우,7012,6840,20220313
5951,20220310,중앙선,양원,2378,2233,20220313
5952,20220310,중앙선,구리,12046,12301,20220313
5953,20220310,중앙선,도농,9723,8876,20220313
5954,20220310,중앙선,양정,661,595,20220313
5955,20220310,중앙선,덕소,5049,5081,20220313
5956,20220310,중앙선,도심,2274,1806,20220313
5957,20220310,중앙선,팔당,740,759,20220313
5958,20220310,중앙선,운길산,621,578,20220313
5959,20220310,중앙선,양수,1543,1583,20220313
5960,20220310,중앙선,신원,193,172,20220313
5961,20220310,중앙선,국수,716,703,20220313
5962,20220310,중앙선,아신,496,450,20220313
5963,20220310,중앙선,오빈,267,264,20220313
5964,20220310,중앙선,양평,2428,2451,20220313
5965,20220310,중앙선,원덕,360,324,20220313
5966,20220310,중앙선,용문,2533,2541,20220313
5967,20220310,중앙선,지평,69,76,20220313
5968,20220311,1호선,서울역,39094,37789,20220314
5969,20220311,1호선,시청,19268,19380,20220314
5970,20220311,1호선,종각,29589,29151,20220314
5971,20220311,1호선,종로3가,23442,21631,20220314
5972,20220311,1호선,종로5가,20876,20700,20220314
5973,20220311,1호선,동대문,10036,9151,20220314
5974,20220311,1호선,신설동,13091,12808,20220314
5975,20220311,1호선,제기동,15802,15972,20220314
5976,20220311,1호선,청량리(서울시립대입구),18888,19012,20220314
5977,20220311,1호선,동묘앞,7824,8125,20220314
5978,20220311,2호선,시청,20414,19914,20220314
5979,20220311,2호선,을지로입구,33798,35238,20220314
5980,20220311,2호선,을지로3가,19581,19913,20220314
5981,20220311,2호선,을지로4가,11919,12000,20220314
5982,20220311,2호선,동대문역사문화공원(DDP),11308,12887,20220314
5983,20220311,2호선,신당,12912,13346,20220314
5984,20220311,2호선,상왕십리,13270,12699,20220314
5985,20220311,2호선,왕십리(성동구청),15603,12834,20220314
5986,20220311,2호선,한양대,12342,13549,20220314
5987,20220311,2호선,뚝섬,20155,21747,20220314
5988,20220311,2호선,성수,34102,37624,20220314
5989,20220311,2호선,건대입구,33504,36096,20220314
5990,20220311,2호선,구의(광진구청),22112,21722,20220314
5991,20220311,2호선,강변(동서울터미널),28482,26866,20220314
5992,20220311,2호선,잠실나루,13416,12709,20220314
5993,20220311,2호선,잠실(송파구청),59513,59605,20220314
5994,20220311,2호선,잠실새내,19629,19821,20220314
5995,20220311,2호선,종합운동장,7531,8041,20220314
5996,20220311,2호선,삼성(무역센터),47403,47754,20220314
5997,20220311,2호선,선릉,50874,45522,20220314
5998,20220311,2호선,역삼,44959,50580,20220314
5999,20220311,2호선,강남,76815,76546,20220314
6000,20220311,2호선,교대(법원.검찰청),31227,35295,20220314
6001,20220311,2호선,서초,19131,18298,20220314
6002,20220311,2호선,방배,16989,17596,20220314
6003,20220311,2호선,사당,33851,37200,20220314
6004,20220311,2호선,낙성대(강감찬),25955,24312,20220314
6005,20220311,2호선,서울대입구(관악구청),45537,44215,20220314
6006,20220311,2호선,봉천,22257,20542,20220314
6007,20220311,2호선,신림,59125,57517,20220314
6008,20220311,2호선,신대방,24582,23882,20220314
6009,20220311,2호선,구로디지털단지,53981,53923,20220314
6010,20220311,2호선,대림(구로구청),22049,22588,20220314
6011,20220311,2호선,신도림,43063,43991,20220314
6012,20220311,2호선,문래,19530,20156,20220314
6013,20220311,2호선,영등포구청,21427,21844,20220314
6014,20220311,2호선,당산,17572,20234,20220314
6015,20220311,2호선,합정,28415,30162,20220314
6016,20220311,2호선,홍대입구,50764,54827,20220314
6017,20220311,2호선,신촌,31358,31456,20220314
6018,20220311,2호선,이대,13637,14016,20220314
6019,20220311,2호선,아현,9753,9158,20220314
6020,20220311,2호선,충정로(경기대입구),8898,9431,20220314
6021,20220311,2호선,용답,2998,3046,20220314
6022,20220311,2호선,신답,1562,1713,20220314
6023,20220311,2호선,신설동,3283,3320,20220314
6024,20220311,2호선,도림천,1329,1418,20220314
6025,20220311,2호선,양천구청,6302,6667,20220314
6026,20220311,2호선,신정네거리,9633,9856,20220314
6027,20220311,2호선,용두(동대문구청),2334,2290,20220314
6028,20220311,3호선,지축,4444,4195,20220314
6029,20220311,3호선,구파발,19155,18247,20220314
6030,20220311,3호선,연신내,34856,33369,20220314
6031,20220311,3호선,불광,15014,15789,20220314
6032,20220311,3호선,녹번,14540,12841,20220314
6033,20220311,3호선,홍제,16266,15468,20220314
6034,20220311,3호선,무악재,3426,3517,20220314
6035,20220311,3호선,독립문,6548,6840,20220314
6036,20220311,3호선,경복궁(정부서울청사),18045,17583,20220314
6037,20220311,3호선,안국,17675,18397,20220314
6038,20220311,3호선,종로3가,9377,11140,20220314
6039,20220311,3호선,을지로3가,9421,9861,20220314
6040,20220311,3호선,충무로,4,0,20220314
6041,20220311,3호선,동대입구,7714,8226,20220314
6042,20220311,3호선,약수,11859,11592,20220314
6043,20220311,3호선,금호,7398,6873,20220314
6044,20220311,3호선,옥수,8133,8418,20220314
6045,20220311,3호선,압구정,29706,31898,20220314
6046,20220311,3호선,신사,29259,30880,20220314
6047,20220311,3호선,잠원,4524,4312,20220314
6048,20220311,3호선,고속터미널,37793,38573,20220314
6049,20220311,3호선,교대(법원.검찰청),13243,8515,20220314
6050,20220311,3호선,남부터미널(예술의전당),27313,27339,20220314
6051,20220311,3호선,양재(서초구청),36019,38067,20220314
6052,20220311,3호선,매봉,11271,10703,20220314
6053,20220311,3호선,도곡,4905,4992,20220314
6054,20220311,3호선,대치,10236,10365,20220314
6055,20220311,3호선,학여울,1565,1560,20220314
6056,20220311,3호선,대청,9121,8547,20220314
6057,20220311,3호선,일원,9613,9031,20220314
6058,20220311,3호선,수서,16373,16513,20220314
6059,20220311,3호선,가락시장,8604,8395,20220314
6060,20220311,3호선,경찰병원,6688,6604,20220314
6061,20220311,3호선,오금,5696,5278,20220314
6062,20220311,4호선,당고개,12291,11216,20220314
6063,20220311,4호선,상계,17740,16550,20220314
6064,20220311,4호선,노원,17476,20197,20220314
6065,20220311,4호선,창동,24397,25930,20220314
6066,20220311,4호선,쌍문,27278,25100,20220314
6067,20220311,4호선,수유(강북구청),32323,32161,20220314
6068,20220311,4호선,미아(서울사이버대학),14514,14129,20220314
6069,20220311,4호선,미아사거리,25680,24973,20220314
6070,20220311,4호선,길음,19246,18558,20220314
6071,20220311,4호선,성신여대입구(돈암),19671,18670,20220314
6072,20220311,4호선,한성대입구(삼선교),12858,12593,20220314
6073,20220311,4호선,혜화,29751,29336,20220314
6074,20220311,4호선,동대문,17784,18468,20220314
6075,20220311,4호선,동대문역사문화공원(DDP),13473,12521,20220314
6076,20220311,4호선,충무로,25649,26495,20220314
6077,20220311,4호선,명동,16845,17411,20220314
6078,20220311,4호선,회현(남대문시장),21341,22967,20220314
6079,20220311,4호선,서울역,9695,14807,20220314
6080,20220311,4호선,숙대입구(갈월),12657,12219,20220314
6081,20220311,4호선,삼각지,4703,5223,20220314
6082,20220311,4호선,신용산,14532,15213,20220314
6083,20220311,4호선,이촌(국립중앙박물관),6371,7137,20220314
6084,20220311,4호선,동작(현충원),1495,1690,20220314
6085,20220311,4호선,총신대입구(이수),17575,19041,20220314
6086,20220311,4호선,사당,22959,19560,20220314
6087,20220311,4호선,남태령,1120,910,20220314
6088,20220311,5호선,방화,6182,5941,20220314
6089,20220311,5호선,개화산,5189,5092,20220314
6090,20220311,5호선,김포공항,6532,6587,20220314
6091,20220311,5호선,송정,6089,5734,20220314
6092,20220311,5호선,마곡,9740,9839,20220314
6093,20220311,5호선,발산,18746,19313,20220314
6094,20220311,5호선,우장산,13666,13264,20220314
6095,20220311,5호선,화곡,26497,24918,20220314
6096,20220311,5호선,까치산,26990,25906,20220314
6097,20220311,5호선,신정(은행정),12847,10444,20220314
6098,20220311,5호선,목동,15633,16715,20220314
6099,20220311,5호선,오목교(목동운동장앞),19637,21388,20220314
6100,20220311,5호선,양평,6911,6625,20220314
6101,20220311,5호선,영등포구청,3618,3789,20220314
6102,20220311,5호선,영등포시장,9517,9602,20220314
6103,20220311,5호선,신길,3810,3967,20220314
6104,20220311,5호선,여의도,24631,26376,20220314
6105,20220311,5호선,여의나루,10888,11479,20220314
6106,20220311,5호선,마포,13008,13477,20220314
6107,20220311,5호선,공덕,12298,13092,20220314
6108,20220311,5호선,애오개,6254,6228,20220314
6109,20220311,5호선,충정로(경기대입구),4331,4281,20220314
6110,20220311,5호선,서대문,17035,17118,20220314
6111,20220311,5호선,광화문(세종문화회관),24601,25919,20220314
6112,20220311,5호선,종로3가,11015,11205,20220314
6113,20220311,5호선,을지로4가,5726,5756,20220314
6114,20220311,5호선,동대문역사문화공원(DDP),2530,3021,20220314
6115,20220311,5호선,청구,3770,3410,20220314
6116,20220311,5호선,신금호,5919,6112,20220314
6117,20220311,5호선,행당,7455,6575,20220314
6118,20220311,5호선,왕십리(성동구청),4318,4935,20220314
6119,20220311,5호선,마장,5423,5068,20220314
6120,20220311,5호선,답십리,15025,13773,20220314
6121,20220311,5호선,장한평,17311,17269,20220314
6122,20220311,5호선,군자(능동),10521,11478,20220314
6123,20220311,5호선,아차산(어린이대공원후문),13929,13488,20220314
6124,20220311,5호선,광나루(장신대),12970,11599,20220314
6125,20220311,5호선,천호(풍납토성),16924,16885,20220314
6126,20220311,5호선,강동,17374,16605,20220314
6127,20220311,5호선,길동,7551,7921,20220314
6128,20220311,5호선,굽은다리(강동구민회관앞),8643,8262,20220314
6129,20220311,5호선,명일,8000,8366,20220314
6130,20220311,5호선,고덕,9079,8926,20220314
6131,20220311,5호선,상일동,13731,12849,20220314
6132,20220311,5호선,둔촌동,8081,8146,20220314
6133,20220311,5호선,올림픽공원(한국체대),4031,3596,20220314
6134,20220311,5호선,방이,6412,6704,20220314
6135,20220311,5호선,오금,3458,3450,20220314
6136,20220311,5호선,개롱,5914,5964,20220314
6137,20220311,5호선,거여,9322,8896,20220314
6138,20220311,5호선,마천,6671,6397,20220314
6139,20220311,5호선,강일,3761,3584,20220314
6140,20220311,5호선,미사,14622,14599,20220314
6141,20220311,5호선,하남풍산,4076,4002,20220314
6142,20220311,5호선,하남시청(덕풍·신장),6185,6108,20220314
6143,20220311,5호선,하남검단산,5195,4978,20220314
6144,20220311,6호선,응암,16512,16343,20220314
6145,20220311,6호선,역촌,3640,4288,20220314
6146,20220311,6호선,불광,3891,3880,20220314
6147,20220311,6호선,독바위,2528,2638,20220314
6148,20220311,6호선,구산,7349,5312,20220314
6149,20220311,6호선,새절(신사),11908,11252,20220314
6150,20220311,6호선,증산(명지대앞),9466,9309,20220314
6151,20220311,6호선,디지털미디어시티,12386,13334,20220314
6152,20220311,6호선,월드컵경기장(성산),4099,4166,20220314
6153,20220311,6호선,마포구청,13383,12094,20220314
6154,20220311,6호선,망원,13120,14195,20220314
6155,20220311,6호선,합정,11935,11934,20220314
6156,20220311,6호선,상수,8388,9380,20220314
6157,20220311,6호선,광흥창(서강),8248,7948,20220314
6158,20220311,6호선,대흥(서강대앞),7786,7996,20220314
6159,20220311,6호선,공덕,16776,16428,20220314
6160,20220311,6호선,효창공원앞,6706,6147,20220314
6161,20220311,6호선,삼각지,5775,5073,20220314
6162,20220311,6호선,녹사평(용산구청),4464,4583,20220314
6163,20220311,6호선,이태원,9949,10739,20220314
6164,20220311,6호선,한강진,7547,8959,20220314
6165,20220311,6호선,버티고개,1891,1860,20220314
6166,20220311,6호선,약수,3240,3381,20220314
6167,20220311,6호선,청구,3479,3710,20220314
6168,20220311,6호선,신당,7438,7366,20220314
6169,20220311,6호선,동묘앞,7395,7294,20220314
6170,20220311,6호선,창신,3275,2653,20220314
6171,20220311,6호선,보문,6912,6334,20220314
6172,20220311,6호선,안암(고대병원앞),11255,10726,20220314
6173,20220311,6호선,고려대(종암),7596,7379,20220314
6174,20220311,6호선,월곡(동덕여대),10860,10869,20220314
6175,20220311,6호선,상월곡(한국과학기술연구원),5812,5141,20220314
6176,20220311,6호선,돌곶이,9011,8174,20220314
6177,20220311,6호선,석계,11710,12179,20220314
6178,20220311,6호선,태릉입구,5325,5803,20220314
6179,20220311,6호선,화랑대(서울여대입구),11381,8800,20220314
6180,20220311,6호선,봉화산(서울의료원),8169,7773,20220314
6181,20220311,7호선,장암,2035,837,20220314
6182,20220311,7호선,도봉산,8570,9893,20220314
6183,20220311,7호선,수락산,11788,11499,20220314
6184,20220311,7호선,마들,11858,11440,20220314
6185,20220311,7호선,노원,18571,19539,20220314
6186,20220311,7호선,중계,13597,12352,20220314
6187,20220311,7호선,하계,16403,15266,20220314
6188,20220311,7호선,공릉(서울과학기술대),11836,11567,20220314
6189,20220311,7호선,태릉입구,8213,7777,20220314
6190,20220311,7호선,먹골,9599,9294,20220314
6191,20220311,7호선,중화,10162,9889,20220314
6192,20220311,7호선,상봉(시외버스터미널),15576,14773,20220314
6193,20220311,7호선,면목,15581,14950,20220314
6194,20220311,7호선,사가정,15240,15272,20220314
6195,20220311,7호선,용마산(용마폭포공원),5693,5378,20220314
6196,20220311,7호선,중곡,10588,9780,20220314
6197,20220311,7호선,군자(능동),13970,11199,20220314
6198,20220311,7호선,어린이대공원(세종대),13378,13256,20220314
6199,20220311,7호선,건대입구,11747,12127,20220314
6200,20220311,7호선,뚝섬유원지,9058,8784,20220314
6201,20220311,7호선,청담,17941,20161,20220314
6202,20220311,7호선,강남구청,15060,16603,20220314
6203,20220311,7호선,학동,22010,23256,20220314
6204,20220311,7호선,논현,18849,20480,20220314
6205,20220311,7호선,반포,5484,5325,20220314
6206,20220311,7호선,고속터미널,15334,12388,20220314
6207,20220311,7호선,내방,13441,13952,20220314
6208,20220311,7호선,이수,14681,14197,20220314
6209,20220311,7호선,남성,10426,9508,20220314
6210,20220311,7호선,숭실대입구(살피재),13114,13072,20220314
6211,20220311,7호선,상도,10628,10384,20220314
6212,20220311,7호선,장승배기,8587,8295,20220314
6213,20220311,7호선,신대방삼거리,15745,14961,20220314
6214,20220311,7호선,보라매,9291,9111,20220314
6215,20220311,7호선,신풍,10805,10409,20220314
6216,20220311,7호선,대림(구로구청),7043,7255,20220314
6217,20220311,7호선,남구로,14407,15366,20220314
6218,20220311,7호선,가산디지털단지,41232,41372,20220314
6219,20220311,7호선,철산,19361,19980,20220314
6220,20220311,7호선,광명사거리,20994,20632,20220314
6221,20220311,7호선,천왕,10568,10006,20220314
6222,20220311,7호선,온수(성공회대입구),9896,9216,20220314
6223,20220311,7호선,상동,1,0,20220314
6224,20220311,7호선,굴포천,1,0,20220314
6225,20220311,8호선,암사,17588,15515,20220314
6226,20220311,8호선,천호(풍납토성),13732,16109,20220314
6227,20220311,8호선,강동구청,9854,10100,20220314
6228,20220311,8호선,몽촌토성(평화의문),5545,5588,20220314
6229,20220311,8호선,잠실(송파구청),12135,14396,20220314
6230,20220311,8호선,석촌,7120,8148,20220314
6231,20220311,8호선,송파,7077,7060,20220314
6232,20220311,8호선,가락시장,7075,8043,20220314
6233,20220311,8호선,문정,20296,21257,20220314
6234,20220311,8호선,장지,15888,15219,20220314
6235,20220311,8호선,복정,9108,7571,20220314
6236,20220311,8호선,산성,4963,4902,20220314
6237,20220311,8호선,남한산성입구(성남법원.검찰청),13558,12289,20220314
6238,20220311,8호선,단대오거리,10448,9849,20220314
6239,20220311,8호선,신흥,3982,4284,20220314
6240,20220311,8호선,수진,5049,4595,20220314
6241,20220311,8호선,모란,4214,3339,20220314
6242,20220311,8호선,남위례,4227,4419,20220314
6243,20220311,9호선,개화,2244,1662,20220314
6244,20220311,9호선,김포공항,6345,11229,20220314
6245,20220311,9호선,공항시장,2834,3107,20220314
6246,20220311,9호선,신방화,6407,6063,20220314
6247,20220311,9호선,마곡나루(서울식물원),10978,10967,20220314
6248,20220311,9호선,양천향교,9250,9220,20220314
6249,20220311,9호선,가양,19082,18426,20220314
6250,20220311,9호선,증미,6702,6605,20220314
6251,20220311,9호선,등촌,10598,10355,20220314
6252,20220311,9호선,염창,15825,15032,20220314
6253,20220311,9호선,신목동,3777,3284,20220314
6254,20220311,9호선,선유도,7880,7452,20220314
6255,20220311,9호선,당산,16688,16825,20220314
6256,20220311,9호선,국회의사당,13011,13459,20220314
6257,20220311,9호선,여의도,24289,23254,20220314
6258,20220311,9호선,샛강,5324,5507,20220314
6259,20220311,9호선,노량진,23937,23134,20220314
6260,20220311,9호선,노들,4185,3537,20220314
6261,20220311,9호선,흑석(중앙대입구),8553,8507,20220314
6262,20220311,9호선,동작(현충원),1929,1646,20220314
6263,20220311,9호선,구반포,1343,1374,20220314
6264,20220311,9호선,신반포,3164,3109,20220314
6265,20220311,9호선,고속터미널,11730,15190,20220314
6266,20220311,9호선,사평,3193,3054,20220314
6267,20220311,9호선,신논현,29884,29683,20220314
